Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltB,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,FQtyL,FQtyR,E1 FFlow,E1 FPres,E1 OilT,E1 OilP,E1 MAP,E1 RPM,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2025-01-28,16:34:44,,,35.056412,-117.488632,,29.92,35075,,,639,,,,,,,247,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:35:17,,,35.019943,-117.598969,,29.92,35100,,,636,,,,,,,247,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:35:49,,,34.988617,-117.702713,,29.92,34175,,,577,,,,,,,251,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:35:58,,,34.982758,-117.729828,,29.92,34300,,,562,,,,,,,262,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:00,,,34.982143,-117.736588,,29.92,34275,,,558,,,,,,,265,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:02,,,34.981934,-117.74334,,29.92,34275,,,554,,,,,,,268,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:04,,,34.982162,-117.750847,,29.92,34275,,,549,,,,,,,273,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:07,,,34.982796,-117.757416,,29.92,34275,,,545,,,,,,,278,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:09,,,34.983822,-117.763481,,29.92,34300,,,543,,,,,,,282,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:11,,,34.985275,-117.769852,,29.92,34300,,,541,,,,,,,287,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:13,,,34.987335,-117.776573,,29.92,34325,,,540,,,,,,,291,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:15,,,34.989872,-117.782822,,29.92,34325,,,541,,,,,,,297,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:17,,,34.99234,-117.787918,,29.92,34300,,,542,,,,,,,301,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:19,,,34.995483,-117.793282,,29.92,34275,,,543,,,,,,,306,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:22,,,34.998734,-117.798042,,29.92,34275,,,545,,,,,,,311,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:24,,,35.002953,-117.803131,,29.92,34250,,,545,,,,,,,316,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:26,,,35.006443,-117.806793,,29.92,34250,,,546,,,,,,,321,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:28,,,35.010361,-117.81015,,29.92,34225,,,548,,,,,,,326,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:30,,,35.015011,-117.813606,,29.92,34200,,,80,,,,,,,331,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:32,,,35.020412,-117.816811,,29.92,34200,,,550,,,,,,,337,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:34,,,35.025253,-117.818985,,29.92,34175,,,553,,,,,,,341,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:37,,,35.031258,-117.821045,,29.92,34150,,,556,,,,,,,347,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:39,,,35.036331,-117.822189,,29.92,34100,,,558,,,,,,,351,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:41,,,35.041733,-117.822937,,29.92,34075,,,559,,,,,,,354,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:43,,,35.048492,-117.823158,,29.92,34050,,,559,,,,,,,358,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:45,,,35.052338,-117.822929,,29.92,34050,,,558,,,,,,,2,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:47,,,35.057556,-117.822258,,29.92,34025,,,560,,,,,,,7,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:49,,,35.06369,-117.820862,,29.92,34000,,,560,,,,,,,11,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:51,,,35.068588,-117.819229,,29.92,33975,,,560,,,,,,,17,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:54,,,35.075157,-117.816299,,29.92,33925,,,558,,,,,,,21,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:56,,,35.079578,-117.813721,,29.92,33925,,,557,,,,,,,26,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:36:58,,,35.084839,-117.810043,,29.92,33925,,,556,,,,,,,32,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:00,,,35.089005,-117.806564,,29.92,33950,,,556,,,,,,,36,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:02,,,35.093033,-117.802582,,29.92,33975,,,555,,,,,,,40,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:04,,,35.097473,-117.797318,,29.92,34000,,,554,,,,,,,45,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:07,,,35.100769,-117.792717,,29.92,34000,,,555,,,,,,,49,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:09,,,35.104156,-117.787109,,29.92,34025,,,556,,,,,,,55,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:11,,,35.107407,-117.780388,,29.92,34025,,,555,,,,,,,60,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:13,,,35.109837,-117.774063,,29.92,34025,,,557,,,,,,,65,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:16,,,35.111652,-117.768341,,29.92,34000,,,558,,,,,,,72,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:18,,,35.11322,-117.761612,,29.92,34000,,,559,,,,,,,76,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:20,,,35.114166,-117.755753,,29.92,34025,,,559,,,,,,,80,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:22,,,35.11496,-117.747543,,29.92,34025,,,560,,,,,,,84,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:24,,,35.115192,-117.742249,,29.92,34025,,,562,,,,,,,88,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:26,,,35.115143,-117.734985,,29.92,34050,,,563,,,,,,,91,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:29,,,35.11496,-117.726631,,29.92,34075,,,565,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:31,,,35.114773,-117.720169,,29.92,34100,,,567,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:33,,,35.114586,-117.714386,,29.92,34125,,,572,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:35,,,35.114353,-117.707405,,29.92,34100,,,579,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:37,,,35.114182,-117.700958,,29.92,34075,,,587,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:39,,,35.113842,-117.691612,,29.92,33975,,,593,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:41,,,35.113609,-117.68486,,29.92,33900,,,596,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:44,,,35.113358,-117.677811,,29.92,33825,,,600,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:47,,,35.112911,-117.665977,,29.92,33675,,,603,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:37:49,,,35.112724,-117.660431,,29.92,33575,,,606,,,,,,,92,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:38:22,,,35.107368,-117.55011,,29.92,34150,,,563,,,,,,,95,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:38:52,,,35.098293,-117.458496,,29.92,33825,,,537,,,,,,,98,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:00,,,35.093731,-117.43206,,29.92,33650,,,539,,,,,,,106,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:03,,,35.092346,-117.426811,,29.92,33625,,,541,,,,,,,108,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:05,,,35.090519,-117.420845,,29.92,33575,,,540,,,,,,,111,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:07,,,35.088226,-117.414253,,29.92,33525,,,542,,,,,,,114,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:09,,,35.085434,-117.407639,,29.92,33425,,,544,,,,,,,119,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:12,,,35.082962,-117.402428,,29.92,33350,,,544,,,,,,,122,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:14,,,35.079575,-117.396255,,29.92,33275,,,545,,,,,,,125,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:16,,,35.076691,-117.39138,,29.92,33200,,,547,,,,,,,126,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:18,,,35.073528,-117.386169,,29.92,33125,,,548,,,,,,,126,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:20,,,35.070694,-117.381516,,29.92,33100,,,547,,,,,,,126,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:22,,,35.06673,-117.374786,,29.92,33075,,,547,,,,,,,125,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:24,,,35.063889,-117.369804,,29.92,33075,,,546,,,,,,,124,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:26,,,35.060898,-117.364029,,29.92,33100,,,544,,,,,,,122,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:28,,,35.058537,-117.359276,,29.92,33100,,,545,,,,,,,121,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:31,,,35.056091,-117.353828,,29.92,33125,,,542,,,,,,,117,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:39,,,35.047348,-117.328773,,29.92,33175,,,538,,,,,,,108,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:41,,,35.045734,-117.322311,,29.92,33200,,,536,,,,,,,106,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:43,,,35.044758,-117.318024,,29.92,33225,,,535,,,,,,,104,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:45,,,35.043411,-117.31134,,29.92,33250,,,532,,,,,,,102,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:48,,,35.042313,-117.30439,,29.92,33300,,,532,,,,,,,99,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:50,,,35.041534,-117.298447,,29.92,33325,,,531,,,,,,,98,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:52,,,35.040802,-117.291611,,29.92,33350,,,529,,,,,,,95,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:54,,,35.040344,-117.285217,,29.92,33375,,,528,,,,,,,94,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:56,,,35.040104,-117.279854,,29.92,33400,,,527,,,,,,,91,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:39:58,,,35.040009,-117.272873,,29.92,33450,,,526,,,,,,,90,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:00,,,35.04007,-117.266441,,29.92,33475,,,525,,,,,,,88,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:03,,,35.040382,-117.260117,,29.92,33500,,,524,,,,,,,85,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:05,,,35.040802,-117.254219,,29.92,33525,,,522,,,,,,,83,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:07,,,35.0415,-117.246895,,29.92,33525,,,521,,,,,,,82,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:09,,,35.04229,-117.241058,,29.92,33550,,,521,,,,,,,80,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:11,,,35.043266,-117.234253,,29.92,33575,,,519,,,,,,,79,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:14,,,35.044292,-117.22847,,29.92,33600,,,520,,,,,,,77,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:16,,,35.045502,-117.222122,,29.92,33625,,,520,,,,,,,77,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:18,,,35.046806,-117.216049,,29.92,33625,,,519,,,,,,,75,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:20,,,35.048309,-117.20977,,29.92,33625,,,519,,,,,,,74,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:22,,,35.049831,-117.203751,,29.92,33625,,,520,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:24,,,35.051468,-117.197777,,29.92,33625,,,520,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:27,,,35.052704,-117.193291,,29.92,33625,,,521,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:29,,,35.054947,-117.185448,,29.92,33600,,,521,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:31,,,35.056183,-117.181129,,29.92,33600,,,522,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:33,,,35.05793,-117.175026,,29.92,33575,,,523,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:35,,,35.059799,-117.168633,,29.92,33550,,,523,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:40:37,,,35.061749,-117.161865,,29.92,33550,,,523,,,,,,,71,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:10,,,35.08926,-117.071854,,29.92,33525,,,529,,,,,,,68,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:42,,,35.121151,-116.983963,,29.92,33475,,,531,,,,,,,60,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:46,,,35.126312,-116.973175,,29.92,33500,,,531,,,,,,,58,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:48,,,35.128967,-116.968018,,29.92,33500,,,535,,,,,,,57,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:51,,,35.132858,-116.961121,,29.92,33525,,,539,,,,,,,54,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:53,,,35.135628,-116.956787,,29.92,33550,,,540,,,,,,,51,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:55,,,35.138885,-116.952209,,29.92,33600,,,540,,,,,,,47,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:41:57,,,35.142937,-116.947235,,29.92,33650,,,547,,,,,,,45,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:43:53,,,35.163162,-117.184097,,29.92,35000,,,634,,,,,,,241,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:25,,,35.115471,-117.286263,,29.92,35025,,,644,,,,,,,240,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:47,,,35.083767,-117.354187,,29.92,35050,,,642,,,,,,,228,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:49,,,35.079346,-117.359772,,29.92,35050,,,646,,,,,,,223,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:51,,,35.073479,-117.3666,,29.92,35000,,,649,,,,,,,223,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:53,,,35.069824,-117.370811,,29.92,35000,,,653,,,,,,,224,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:56,,,35.065567,-117.375916,,29.92,34975,,,653,,,,,,,225,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:44:58,,,35.06012,-117.383308,,29.92,34975,,,670,,,,,,,230,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:13,,,35.040009,-117.429428,,29.92,35225,,,608,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:15,,,35.03759,-117.435722,,29.92,35275,,,603,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:17,,,35.034988,-117.442558,,29.92,34725,,,600,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:19,,,35.032608,-117.448723,,29.92,33725,,,593,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:21,,,35.030502,-117.454163,,29.92,33825,,,591,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:23,,,35.02803,-117.460663,,29.92,33900,,,586,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:25,,,35.025623,-117.466904,,29.92,33975,,,581,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:45:27,,,35.023224,-117.473274,,29.92,34025,,,577,,,,,,,244,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:00,,,34.98999,-117.566322,,29.92,32225,,,532,,,,,,,247,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:23,,,34.972137,-117.63073,,29.92,28575,,,528,,,,,,,256,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:25,,,34.971085,-117.637009,,29.92,28250,,,528,,,,,,,257,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:27,,,34.970215,-117.642502,,29.92,27925,,,527,,,,,,,259,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:29,,,34.969341,-117.649216,,29.92,27575,,,526,,,,,,,262,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:32,,,34.968643,-117.654762,,29.92,27300,,,526,,,,,,,262,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:34,,,34.967758,-117.663231,,29.92,26875,,,525,,,,,,,262,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:36,,,34.967293,-117.667984,,29.92,26600,,,524,,,,,,,262,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:38,,,34.966595,-117.674904,,29.92,26225,,,523,,,,,,,263,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:40,,,34.966049,-117.681396,,29.92,25925,,,523,,,,,,,263,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:42,,,34.965546,-117.68734,,29.92,25600,,,523,,,,,,,263,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:44,,,34.965042,-117.69429,,29.92,25325,,,523,,,,,,,264,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:47,,,34.964642,-117.700768,,29.92,25125,,,523,,,,,,,266,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:49,,,34.96431,-117.706116,,29.92,24950,,,522,,,,,,,266,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:51,,,34.963898,-117.712616,,29.92,24775,,,521,,,,,,,266,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:46:53,,,34.963524,-117.718109,,29.92,24625,,,520,,,,,,,266,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:47:23,,,34.959568,-117.802795,,29.92,22400,,,485,,,,,,,269,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:47:55,,,34.961472,-117.888062,,29.92,19800,,,458,,,,,,,275,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-28,16:48:27,,,34.969204,-117.969528,,29.92,18075,,,435,,,,,,,280,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
